1.0,0.8467233783811757,0.7424420256182953,0.5933670007254197,0.36787944117144233,0.3689372079961344,0.37788890621096116,0.36787944117144233,0.36787944117144233,0.37003304401338355,0.8561422182165818,0.8109510440924853,0.7271784593722754,0.5616360821342536,0.38210983614675675,0.3735757170156273,0.36787944117144233,0.3682524242145851,0.36787944117144233,0.3819911667737679
0.8520569230295281,1.0,0.8133861731113364,0.6346088636600407,0.4130588653238002,0.389473500028791,0.36787944117144233,0.3822681233141786,0.3756220329152208,0.3853738369662464,0.8192296584035238,0.8484835875930324,0.7759849106537482,0.5973211495940822,0.4160370725840872,0.37295158139830603,0.37588940090740414,0.3826701662065424,0.38202865532939834,0.3693072462984394
0.75908232076317,0.8198168920564008,1.0,0.8183448445176801,0.6972981567696275,0.39491325056860077,0.38232819270300156,0.4461910480873012,0.4393620660128582,0.40984844952876986,0.7465445155421951,0.8071435034055113,0.829747992535422,0.7577168803248912,0.6614944162163994,0.39732373104721447,0.39307778473227317,0.39878223429049797,0.3963046734377024,0.44518187183098795
0.6188391432877032,0.6475724697428508,0.8194272108747885,1.0,0.7903024035116898,0.49169034077234525,0.46085362538877406,0.43617011011348406,0.4659142392020231,0.42300606980275235,0.6957672111856255,0.7372154616863785,0.7788925912771721,0.805933047812287,0.7638415799849831,0.47355584823985386,0.387681960670833,0.41794577299125757,0.41856418911309,0.4543755661785526
0.41116778832177453,0.44192064653314905,0.7073708034576874,0.7965400089748207,1.0,0.7906636461231553,0.49755142861610874,0.46158873217226265,0.4652612151730249,0.5522301635625279,0.4499733902909151,0.6218168337615089,0.6908328784719903,0.7386325333901448,0.8158137861252476,0.7679354756825859,0.493651793867671,0.44389129451813836,0.4917888860610495,0.4663131972006942
0.3872441254036296,0.39362811942924836,0.38479400431055893,0.47970515633538613,0.777674431807135,1.0,0.7806222155012342,0.6880886107849457,0.6489409250222153,0.5896161529505819,0.38392932705722926,0.3918363283942211,0.4230331429563089,0.48449241537369414,0.739221930528655,0.8084418432350339,0.765769472744085,0.5108377906079999,0.5401382365457045,0.6219937559777204
0.39646476205412073,0.37232956389121813,0.37248162015927644,0.4488896089051349,0.4739267650764219,0.7807730781224073,1.0,0.7793999511876473,0.698424748597089,0.6137784962440728,0.40487414342904215,0.3863410125790013,0.36966702009872754,0.4079101591744881,0.471041470816788,0.7228229781861593,0.7880260312199825,0.7662327755914076,0.7187252533706442,0.664012248427871
0.38768629007655464,0.3879255906682088,0.43771887873679377,0.4252531833163746,0.4385715526399742,0.6891365047184044,0.7800398663177521,1.0,0.7942097874593352,0.6771067720121228,0.39750224465852413,0.38587415143313264,0.43406193466228143,0.38503370329708453,0.4439848140469712,0.6512756227419714,0.703754118547471,0.7627981867219054,0.7621470811027724,0.7095039733142621
0.38460518092692786,0.37820002697896915,0.4278176601903223,0.4521624076777716,0.43926482919945675,0.6477309697846891,0.6971473992817121,0.7926703472076457,1.0,0.769883329739615,0.389585276529086,0.4463724823177166,0.43088623438289986,0.3952609123504437,0.4342352124643668,0.6172399056238906,0.6451769666695882,0.6890491620346852,0.7736117794053118,0.7623068996690371
0.4290226813329114,0.43020136085761346,0.44029533666169196,0.45090410865859293,0.566255778737858,0.6233559486640156,0.645941292623792,0.7044909122028005,0.7921817622797529,1.0,0.4246621584373739,0.45481811190891297,0.43729108659990534,0.4183790996597718,0.5586296499579902,0.5915718257457956,0.6119754518301329,0.6100171354597792,0.7191374135954048,0.7889145858887295
